userName,score,content,at,thumbsUpCount,source,category
Muhammadu Abubakar abdu,5,good app order thing,2026-03-07 09:49:17,0,ali-express_reviews,app_usability
Great Mogbey,4,good app buy old thing buy high shipping fee,2026-03-07 09:20:04,0,ali-express_reviews,delivery_shipping
Delawno Allen,5,personally app reliable really like selection item affordable exceeded expectation first order overall wonderful app,2026-03-07 08:17:18,0,ali-express_reviews,app_usability
CLEAVER SAMAKAYI,2,improve african service not good app use ordering africa also stop sending ad email,2026-03-07 06:58:50,1,ali-express_reviews,app_usability
Chris Diera,1,gave broken mess toy black suit action figure,2026-03-07 06:42:54,0,ali-express_reviews,product_quality
Trevor Thornborough,3,complicated device system follow time annoying part contact repetitive mailing including immediately straight finished ordering get good there trying encourage purchase damn annoying,2026-03-07 05:47:56,0,ali-express_reviews,other
GalaxyA05s,5,5stars,2026-03-07 05:08:31,0,ali-express_reviews,other
Mark KERR,5,easy navigate,2026-03-07 03:48:09,0,ali-express_reviews,other
Mellissa Cecil,5,fast shipping great product,2026-03-07 03:25:27,0,ali-express_reviews,delivery_shipping
Marisol Chico (TheAmazingDuck),1,lot seller sell extremely cheap item purchase item boost profile sale page make look good reality done item message cancel order price accidentally marked incorrectly another seller told done receive item much would n't know get shipped cancel need urgently one stop store casino store scammer,2026-03-07 02:24:39,1,ali-express_reviews,refund_return
Akun John,4,thumb ups way turn dark theme mode app,2026-03-07 02:14:24,0,ali-express_reviews,app_usability
Mark Santiago,1,useless app especially help center order not ship,2026-03-07 01:53:16,1,ali-express_reviews,delivery_shipping
Nanci-lee,1,app download hope read review first app full scammer want money made purchase past month item lost took week finally get refund reporting company bob monday morning,2026-03-07 01:38:27,1,ali-express_reviews,refund_return
Hector Torres,1,scam people say get controller low price every controller see expensive price honestly never buy every,2026-03-07 00:09:50,1,ali-express_reviews,pricing_discount
Farah Harper,4,amazing really nice product,2026-03-06 22:38:07,0,ali-express_reviews,other
Dallas Jensen,1,text app impossible read graphic hide 90 full description product can not seen uninstalling wasted memory,2026-03-06 22:36:50,1,ali-express_reviews,app_usability
Mustapha Maruf,5,interesting app outperformed among alternative,2026-03-06 22:29:19,0,ali-express_reviews,app_usability
Catherine Gladwyn,5,great no complaint,2026-03-06 20:59:32,0,ali-express_reviews,other
karl haxthausen,1,scam site bad app designed fool product generally bad falsely advertised landor broken arrival app either incompetently structured intentionally confusing avoid sitemap,2026-03-06 20:17:22,0,ali-express_reviews,product_quality
Lillian Ames,1,nothing scammer,2026-03-06 20:10:48,0,ali-express_reviews,other
Ronald Augenstein,1,unable return 15 day received not purchase date took 3 week watch arrive say no purchase account wont buying anything aliexpress done even mean sending message,2026-03-06 19:30:21,1,ali-express_reviews,refund_return
Gracey Kangwa,5,product received ordered take long delivered,2026-03-06 19:18:51,0,ali-express_reviews,other
Boris Dongarov,1,review not app super aggressive ad seem specific aliexpress recently probably stein im referring aliexpress app website opening automatically playing game using app without warning user interaction need stop,2026-03-06 16:23:40,0,ali-express_reviews,app_usability
Cam & Family,5,ali great app almost anything need item purchased exactly asked wanted last longtime,2026-03-06 16:21:07,0,ali-express_reviews,app_usability
Anthony Bawa Lemissah,5,fast delivery satisfying live never disappointed aliexpress keep good work,2026-03-06 15:01:38,0,ali-express_reviews,delivery_shipping
paul alibone,1,problem ali express item not sent time order cancelled 2 week placing order poor tracking update childish promotion making ali express bad temp done use tired pop offer constantly,2026-03-06 14:49:43,4,ali-express_reviews,delivery_shipping
Brandi McDowell,5,love shop,2026-03-06 12:11:21,0,ali-express_reviews,other
Moses Kuyoro,1,done ever buy app seller fraudulent,2026-03-06 12:01:28,0,ali-express_reviews,app_usability
Oarabile Malate,1,4 month haven received package,2026-03-06 11:39:41,0,ali-express_reviews,delivery_shipping
Zied,1,edit already contacted customer service countless time waste time unhelpful app getting worse every day complicated uncomfortable difficult get discount not mention annoying bug error app notably world tour go mission immediately turn loop 5 level rush hour every task lot talk cant say everything review ill give lowest review sorry,2026-03-06 11:19:18,2,ali-express_reviews,pricing_discount
Ivan Lo,5,first time using aliexpress bought old laptop battery quick shipping cheap price surprisingly premium package product quality,2026-03-06 10:54:31,0,ali-express_reviews,delivery_shipping
deli X,1,lie price price look great try check price skyrocket,2026-03-06 10:52:55,0,ali-express_reviews,pricing_discount
Micaelrm,1,good cheap stuff u buy expensive one item defective scam u u get no refund even 30days policy,2026-03-06 10:40:06,0,ali-express_reviews,refund_return
David,1,done install app lying doe n't respect protocol chinese,2026-03-06 10:39:25,0,ali-express_reviews,app_usability
Edward Dibartolo,1,package direct come live bean scared what 30 damage what call aliexpress find self warning done buy thing get scared not get package read bean delivered wast money,2026-03-06 09:39:39,0,ali-express_reviews,delivery_shipping
Lauri Koivu,1,aliexpress used work well nowadays aliexpress not follow rule end paying faulty advertised product recommend temp,2026-03-06 09:33:19,5,ali-express_reviews,product_quality
Mudiwa Sheltoniey Dekeshe,5,best app ever one never disappoint,2026-03-06 09:08:38,0,ali-express_reviews,app_usability
mohamed zahran,1,best app shopping online good price compared others fast shipping sri lanka added tax everything price high compared local market platform doe n't charge extra tax,2026-03-06 08:38:54,4,ali-express_reviews,delivery_shipping
tanya wagenaar,1,ordered 3 x packet specific item apparently order split 2 parcel received first parcel 1 packet trying almost 10 day locate second missing parcel going back forth seller courier applied aliexpress refund missing item declined despite proof submitted done waste time money reliable far cheaper platform,2026-03-06 08:13:10,2,ali-express_reviews,delivery_shipping
Jaselin C,5,great shopping experience,2026-03-06 07:32:47,0,ali-express_reviews,other
John Arcese,1,every order doe n't item purchased stock getting worse every day,2026-03-06 06:09:57,0,ali-express_reviews,other
Tyler Mitchell,1,best place buy chinese counterfeit full price,2026-03-06 06:09:55,0,ali-express_reviews,product_quality
Tara Seranus,5,awesome,2026-03-06 05:46:17,0,ali-express_reviews,other
christolene jaftha,1,bought 25 clear pouch glass 1 purchase january 1 feb done know happened account cant find previous account order lost no trace disappointed ordered hope come,2026-03-06 05:43:17,0,ali-express_reviews,other
Brent Canterbury,3,live selected 3 star bc placed 1st order not received yet good quality add two,2026-03-06 05:33:48,0,ali-express_reviews,product_quality
A Google user,5,edit issue 20192020 response 67 year late not get scared diamond member purchased hundred item however since 2019 received 1 40 order ali refused help lost 100 dollar even freebie cost 20 joke not free cost normally would disappointed scam site playing done protect customer looking alternative site save money avoid,2026-03-06 04:54:27,3,ali-express_reviews,pricing_discount
Daryl Arndt,1,order could not filledwaiting refund order cancelled site joke seller say item stock item sold higher price now see get refund,2026-03-06 03:51:12,0,ali-express_reviews,refund_return
Dave Wurz,3,not user friendly beat item,2026-03-06 03:30:38,0,ali-express_reviews,other
I AM LIMITLESS,1,scam tell there problem item try get pay triple item account beware,2026-03-06 03:16:15,0,ali-express_reviews,scam_trust
Jt,1,ill stick stein shopping site headache deal,2026-03-06 03:08:47,0,ali-express_reviews,pricing_discount
T Bramble,1,bundle discount not showing glitch month click bundle section show price item normal price not bundle discount price use desktop website want bundle discounted price annoying please fix,2026-03-06 02:44:58,0,ali-express_reviews,pricing_discount
MrEdinLaw (MrEdinLaw),1,bad refund policy even seller admits mistake no refund forgot mention sent video opening package denied refund,2026-03-06 00:43:09,1,ali-express_reviews,delivery_shipping
Gabriel Frost,1,downloaded app see hype done trust low price deleted app im still bombarded add tube even blocking several done get want constant add,2026-03-06 00:18:42,0,ali-express_reviews,pricing_discount
Woody O Vazco,1,app scam done buy whit first package stuck 10 day custom requested refund moved package past others carrier always showed proof whit picture delivery last package show delivered front door never requested refund said ho speed request making wait time scam scam scam,2026-03-06 00:15:35,0,ali-express_reviews,delivery_shipping
Jeff Cumberlin,1,app keep installing without permission big red flag,2026-03-05 23:15:45,0,ali-express_reviews,app_usability
DAVID RICHARDS,1,bought medical scooter 50 3 year ago no avail no receive no refund wife cheap hole,2026-03-05 23:15:10,0,ali-express_reviews,refund_return
Harley Molson,2,took account away good first end terrible done know package even coming not get back money,2026-03-05 23:06:27,0,ali-express_reviews,delivery_shipping
Keith Glasgow,1,not received product 3 month bother several time day yet can not get product act send product need,2026-03-05 22:18:30,0,ali-express_reviews,other
Igor C. Alonso Rocha,1,nã claim ness engineçã de model e diamante nã é visual shoppe que é honest diamante e model úthis te lev crew que você via ter descent ma no him o descent ã pífits pique de olio na validate do coupon e do crédits else nã visa quango expire,2026-03-05 22:12:35,0,ali-express_reviews,other
